STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,CEN23_YEAR_001,Census year,CEN23_GEO_008,Area,CEN23_BIR_005,Birthplace,CEN23_YNZ_001,Years since arrival in New Zealand,CEN23_AGE_004,Age,CEN23_GEN_002,Gender,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0602,Iran,09,Not elsewhere included,99,Total - age,99,Total - gender,45,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B08,North-East Asia,08,20 years or more,99,Total - age,99,Total - gender,74403,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B1104,Zambia,08,20 years or more,99,Total - age,99,Total - gender,921,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0406,Ireland,04,3 years,99,Total - age,99,Total - gender,414,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B03,Other Oceania and Antarctica,07,10-19 years,99,Total - age,99,Total - gender,0,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0502,Italy,Mean,Average - years since arrival in New Zealand,99,Total - age,99,Total - gender,15.5,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0201,Fiji,Mean,Average - years since arrival in New Zealand,99,Total - age,99,Total - gender,18.1,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B1004,Chile,Mean,Average - years since arrival in New Zealand,99,Total - age,99,Total - gender,10.3,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0410,Switzerland,Mean,Average - years since arrival in New Zealand,99,Total - age,99,Total - gender,26.8,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0504,Poland,08,20 years or more,99,Total - age,99,Total - gender,915,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0706,Indonesia,09,Not elsewhere included,99,Total - age,99,Total - gender,54,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0202,Samoa,01,Less than one year,99,Total - age,99,Total - gender,2505,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0705,Cambodia,999,Total - years since arrival in New Zealand,99,Total - age,99,Total - gender,8118,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0901,India,999,Total - years since arrival in New Zealand,99,Total - age,99,Total - gender,142920,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B1001,United States of America,07,10-19 years,99,Total - age,99,Total - gender,7932,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0208,Tuvalu,05,4 years,99,Total - age,99,Total - gender,102,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0415,Channel Islands,999,Total - years since arrival in New Zealand,99,Total - age,99,Total - gender,1029,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0414,Belgium,09,Not elsewhere included,99,Total - age,99,Total - gender,9,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B1104,Zambia,02,1 year,99,Total - age,99,Total - gender,9,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0708,Myanmar,04,3 years,99,Total - age,99,Total - gender,213,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0211,Solomon Islands,05,4 years,99,Total - age,99,Total - gender,27,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0905,Nepal,03,2 years,99,Total - age,99,Total - gender,75,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0503,Czech Republic,05,4 years,99,Total - age,99,Total - gender,144,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0416,Other,01,Less than one year,99,Total - age,99,Total - gender,177,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B1105,Ethiopia,04,3 years,99,Total - age,99,Total - gender,72,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B1103,Kenya,01,Less than one year,99,Total - age,99,Total - gender,84,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B1102,Zimbabwe,999,Total - years since arrival in New Zealand,99,Total - age,99,Total - gender,9045,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B12,At sea,777,Total stated - years since arrival in New Zealand,99,Total - age,99,Total - gender,0,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0202,Samoa,777,Total stated - years since arrival in New Zealand,99,Total - age,99,Total - gender,59667,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0701,Philippines,01,Less than one year,99,Total - age,99,Total - gender,16833,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B12,At sea,05,4 years,99,Total - age,99,Total - gender,0,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B1104,Zambia,09,Not elsewhere included,99,Total - age,99,Total - gender,3,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0703,Thailand,07,10-19 years,99,Total - age,99,Total - gender,3210,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0413,Austria,03,2 years,99,Total - age,99,Total - gender,18,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0802,"Korea, Republic of",04,3 years,99,Total - age,99,Total - gender,1260,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0509,Hungary,Mean,Average - years since arrival in New Zealand,99,Total - age,99,Total - gender,20.7,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B07,South-East Asia,999,Total - years since arrival in New Zealand,99,Total - age,99,Total - gender,174120,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B1103,Kenya,07,10-19 years,99,Total - age,99,Total - gender,441,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B1107,Other Sub-Saharan Africa,06,5-9 years,99,Total - age,99,Total - gender,1104,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0205,Niue,08,20 years or more,99,Total - age,99,Total - gender,3333,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B1003,Brazil,07,10-19 years,99,Total - age,99,Total - gender,2529,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0510,Serbia,Mean,Average - years since arrival in New Zealand,99,Total - age,99,Total - gender,18.1,,,
